age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;y
46;blue-collar;married;professional.course;no;no;no;telephone;aug;mon;255;no
51;technician;married;university.degree;no;yes;no;cellular;aug;wed;512;yes
41;unemployed;married;high.school;no;no;no;cellular;sep;wed;182;yes
30;management;unmarried;university.degree;no;yes;no;cellular;apr;wed;692;no
32;technician;married;professional.course;no;no;no;cellular;apr;mon;688;yes
37;admin.;unmarried;high.school;no;yes;no;telephone;oct;wed;313;yes
34;housemaid;unmarried;basic.4y;no;yes;no;cellular;nov;tue;393;yes
52;self-employed;married;university.degree;no;yes;no;cellular;jun;mon;322;yes
29;admin.;married;high.school;no;yes;no;cellular;jun;wed;292;yes
30;admin.;unmarried;high.school;no;yes;no;cellular;may;wed;144;no
29;technician;unmarried;professional.course;no;no;no;cellular;mar;tue;299;yes
27;blue-collar;unmarried;basic.9y;no;yes;no;cellular;jul;thu;402;no
44;admin.;married;high.school;no;no;no;cellular;jul;wed;869;yes
26;technician;unmarried;professional.course;no;no;yes;cellular;nov;wed;358;yes
34;blue-collar;married;basic.9y;no;no;no;telephone;jun;thu;761;yes
21;student;unmarried;high.school;no;no;no;cellular;jun;thu;400;yes
30;admin.;unmarried;university.degree;no;no;no;cellular;aug;tue;128;no
42;services;married;high.school;no;yes;no;cellular;may;mon;74;no
47;blue-collar;unmarried;basic.4y;no;no;no;telephone;may;fri;131;no
32;admin.;married;university.degree;no;yes;no;cellular;oct;wed;467;yes
36;services;married;high.school;no;no;no;telephone;may;tue;445;no
43;technician;unmarried;university.degree;no;no;yes;cellular;nov;fri;122;no
26;admin.;married;high.school;no;no;no;cellular;jul;wed;130;no
27;student;unmarried;university.degree;no;no;no;cellular;aug;wed;180;yes
59;blue-collar;married;basic.4y;no;no;no;cellular;apr;mon;1397;yes
30;admin.;unmarried;university.degree;no;yes;no;cellular;nov;mon;109;no
60;admin.;married;university.degree;no;yes;no;cellular;may;mon;226;yes
33;unemployed;married;university.degree;no;no;no;cellular;aug;fri;115;no
23;student;unmarried;basic.6y;no;no;no;cellular;jun;fri;276;yes
47;unemployed;married;professional.course;no;no;no;cellular;nov;wed;98;no
40;entrepreneur;married;basic.9y;no;yes;no;cellular;nov;mon;69;no
35;admin.;unmarried;high.school;no;no;no;cellular;may;tue;147;no
33;admin.;unmarried;professional.course;no;yes;no;cellular;may;mon;1340;yes
45;entrepreneur;married;university.degree;no;yes;yes;telephone;may;fri;515;yes
35;management;married;university.degree;no;no;no;cellular;jun;tue;136;yes
30;admin.;unmarried;high.school;no;no;no;cellular;aug;fri;72;no
56;admin.;married;high.school;no;no;no;telephone;may;thu;162;no
31;management;unmarried;university.degree;no;no;no;cellular;nov;mon;104;no
29;admin.;unmarried;high.school;no;yes;no;cellular;apr;thu;733;yes
31;admin.;unmarried;university.degree;no;yes;no;cellular;jul;wed;152;no
40;technician;married;university.degree;no;no;no;cellular;may;mon;192;no
29;admin.;unmarried;university.degree;no;yes;no;cellular;nov;thu;341;no
58;admin.;unmarried;university.degree;no;no;no;telephone;jun;thu;100;no
38;technician;unmarried;university.degree;no;no;no;telephone;jun;tue;206;no
38;unemployed;unmarried;high.school;no;yes;no;cellular;aug;mon;712;yes
37;management;married;high.school;no;yes;no;cellular;aug;thu;633;yes
31;technician;unmarried;university.degree;no;yes;no;cellular;jul;fri;800;no
22;student;unmarried;basic.9y;no;no;no;cellular;oct;fri;438;yes
52;blue-collar;married;basic.9y;no;no;yes;cellular;aug;fri;112;no
42;admin.;married;university.degree;no;yes;no;telephone;may;mon;261;no
39;services;married;high.school;no;yes;no;telephone;apr;fri;137;no
37;technician;unmarried;professional.course;no;yes;no;cellular;aug;fri;50;no
40;admin.;married;high.school;no;yes;no;cellular;aug;tue;105;no
35;admin.;married;university.degree;no;yes;no;cellular;jul;wed;287;yes
25;services;unmarried;high.school;no;yes;no;telephone;jul;thu;202;no
30;blue-collar;unmarried;high.school;no;yes;yes;cellular;may;fri;86;no
59;blue-collar;married;basic.4y;no;yes;no;telephone;may;tue;424;no
44;admin.;married;high.school;no;yes;no;telephone;may;mon;175;no
47;admin.;married;high.school;no;yes;no;cellular;oct;fri;437;yes
35;services;unmarried;high.school;no;yes;no;telephone;may;fri;473;no
34;blue-collar;married;basic.9y;no;yes;no;cellular;apr;fri;218;no
42;blue-collar;unmarried;basic.6y;no;no;no;cellular;may;tue;482;no
42;blue-collar;married;basic.4y;no;no;yes;cellular;apr;thu;579;no
33;technician;unmarried;professional.course;no;no;no;telephone;jun;mon;349;no
42;admin.;married;university.degree;no;yes;no;cellular;nov;thu;419;no
64;retired;married;university.degree;no;no;no;cellular;mar;tue;700;yes
30;blue-collar;married;basic.4y;no;yes;no;telephone;jul;thu;553;no
29;blue-collar;unmarried;basic.6y;no;yes;no;telephone;jul;tue;151;no
32;blue-collar;married;basic.9y;no;yes;yes;cellular;may;fri;157;no
37;admin.;unmarried;university.degree;no;no;yes;cellular;aug;mon;103;no
47;self-employed;married;university.degree;no;no;no;cellular;apr;mon;145;no
34;technician;married;university.degree;no;yes;no;telephone;may;thu;184;no
35;admin.;unmarried;university.degree;no;yes;no;cellular;jul;fri;963;yes
53;housemaid;married;basic.4y;no;no;yes;telephone;nov;wed;513;yes
36;admin.;unmarried;university.degree;no;yes;no;cellular;aug;mon;770;no
42;housemaid;married;university.degree;no;yes;no;telephone;nov;mon;85;no
34;housemaid;unmarried;high.school;no;no;no;cellular;may;wed;391;yes
28;technician;unmarried;high.school;no;yes;no;cellular;jul;tue;124;no
31;services;unmarried;high.school;no;no;no;telephone;jun;wed;49;no
44;admin.;married;high.school;no;no;no;telephone;may;wed;228;no
26;admin.;married;basic.9y;no;no;no;cellular;jul;tue;878;yes
57;entrepreneur;unmarried;university.degree;no;no;yes;cellular;apr;mon;7;no
42;services;married;professional.course;no;no;no;telephone;jun;fri;24;no
41;unemployed;married;basic.9y;no;yes;no;cellular;may;thu;306;yes
49;admin.;married;university.degree;no;yes;no;cellular;aug;tue;464;yes
34;admin.;married;university.degree;no;no;no;telephone;sep;fri;290;yes
33;technician;unmarried;professional.course;no;yes;yes;cellular;aug;fri;125;no
38;blue-collar;married;professional.course;no;no;no;telephone;may;mon;393;no
52;admin.;married;high.school;no;no;no;telephone;jul;tue;790;no
48;blue-collar;unmarried;basic.9y;no;yes;no;cellular;apr;tue;179;no
51;management;married;university.degree;no;no;no;cellular;jul;wed;175;no
32;admin.;unmarried;university.degree;no;yes;no;cellular;aug;thu;12;no
29;admin.;married;university.degree;no;yes;no;cellular;jul;mon;173;yes
34;technician;unmarried;university.degree;no;yes;yes;cellular;aug;thu;38;no
40;blue-collar;married;professional.course;no;yes;no;cellular;jul;mon;96;no
24;blue-collar;unmarried;high.school;no;yes;no;cellular;may;fri;858;yes
38;management;married;university.degree;no;yes;no;cellular;may;wed;172;no
33;admin.;married;university.degree;no;yes;no;cellular;sep;thu;272;yes
32;admin.;married;university.degree;no;yes;no;telephone;jul;wed;2692;yes
31;housemaid;married;high.school;no;no;no;telephone;jun;tue;680;no
30;entrepreneur;unmarried;university.degree;no;yes;no;cellular;nov;wed;489;yes
41;blue-collar;married;basic.4y;no;yes;no;telephone;jun;fri;262;no
36;admin.;unmarried;university.degree;no;no;no;telephone;may;tue;168;no
38;entrepreneur;married;professional.course;no;yes;no;cellular;may;mon;583;yes
28;entrepreneur;married;university.degree;no;no;no;cellular;jul;wed;98;no
25;technician;unmarried;high.school;no;yes;yes;telephone;jun;mon;249;no
28;blue-collar;unmarried;basic.9y;no;no;yes;telephone;may;fri;28;no
32;technician;unmarried;professional.course;no;no;no;cellular;aug;wed;313;yes
29;student;unmarried;professional.course;no;no;no;cellular;nov;thu;227;yes
25;admin.;unmarried;university.degree;no;yes;no;cellular;may;fri;80;no
27;technician;unmarried;high.school;no;no;no;telephone;jun;tue;187;no
44;blue-collar;married;basic.9y;no;yes;no;cellular;jul;mon;89;no
30;admin.;married;university.degree;no;yes;no;cellular;aug;mon;618;yes
69;housemaid;married;basic.4y;no;no;no;telephone;aug;mon;420;no
30;technician;unmarried;professional.course;no;no;no;telephone;may;thu;584;no
24;services;unmarried;basic.9y;no;no;no;cellular;jul;wed;250;no
51;technician;married;high.school;no;no;yes;telephone;jun;wed;137;no
30;services;unmarried;professional.course;no;yes;no;cellular;apr;fri;186;no
30;admin.;unmarried;university.degree;no;no;no;cellular;aug;fri;60;no
33;admin.;unmarried;high.school;no;yes;no;cellular;aug;fri;1088;yes
35;blue-collar;married;professional.course;no;yes;yes;telephone;may;fri;710;yes
56;technician;married;basic.4y;no;no;no;cellular;may;wed;776;yes
29;blue-collar;unmarried;basic.9y;no;no;no;cellular;may;wed;68;no
39;admin.;married;high.school;no;yes;no;telephone;jul;wed;128;no
40;services;married;high.school;no;no;yes;telephone;may;fri;762;yes
32;admin.;unmarried;university.degree;no;yes;no;cellular;jun;fri;58;no
28;admin.;unmarried;university.degree;no;yes;no;telephone;may;fri;286;no
34;management;married;university.degree;no;no;no;cellular;nov;mon;75;no
59;retired;married;professional.course;no;yes;yes;cellular;jun;mon;1460;yes
51;admin.;married;university.degree;no;no;no;telephone;may;tue;87;no
57;retired;unmarried;professional.course;no;no;no;telephone;may;tue;249;no
49;technician;married;professional.course;no;no;no;cellular;aug;wed;125;no
39;blue-collar;married;basic.6y;no;no;no;cellular;aug;thu;320;yes
27;services;unmarried;high.school;no;yes;no;telephone;jun;wed;179;no
29;admin.;unmarried;university.degree;no;no;no;telephone;jul;thu;42;no
37;management;married;university.degree;no;no;yes;cellular;nov;wed;611;no
38;admin.;married;university.degree;no;no;no;cellular;aug;fri;111;no
39;management;married;university.degree;no;yes;no;telephone;aug;wed;306;yes
63;admin.;married;university.degree;no;yes;no;cellular;oct;thu;174;no
31;technician;unmarried;university.degree;no;no;no;telephone;jul;mon;211;no
34;technician;unmarried;university.degree;no;no;no;cellular;mar;mon;138;no
56;retired;married;basic.4y;no;yes;no;cellular;nov;fri;481;yes
24;technician;married;university.degree;no;yes;yes;cellular;sep;tue;89;yes
30;student;unmarried;professional.course;no;no;no;cellular;sep;mon;162;no
56;retired;married;high.school;no;no;no;cellular;jun;tue;383;yes
21;student;unmarried;high.school;no;no;no;cellular;may;fri;42;no
45;admin.;unmarried;university.degree;no;no;no;cellular;aug;thu;505;yes
41;technician;unmarried;professional.course;no;no;no;telephone;may;fri;363;no
36;entrepreneur;married;high.school;no;yes;no;telephone;nov;mon;104;no
55;retired;married;basic.4y;no;yes;no;cellular;aug;fri;137;yes
33;blue-collar;married;basic.9y;no;no;no;telephone;may;tue;85;no
29;management;unmarried;university.degree;no;no;no;telephone;may;wed;99;no
24;technician;unmarried;university.degree;no;yes;no;cellular;apr;thu;192;no
30;student;unmarried;high.school;no;no;no;cellular;aug;thu;200;no
53;management;married;university.degree;no;no;no;cellular;aug;thu;88;no
25;admin.;unmarried;high.school;no;yes;yes;cellular;may;fri;795;no
34;services;unmarried;high.school;no;yes;no;cellular;may;thu;541;no
34;technician;unmarried;professional.course;no;no;no;cellular;oct;thu;138;no
44;entrepreneur;married;high.school;no;yes;no;cellular;jul;tue;300;no
31;technician;married;high.school;no;yes;no;telephone;may;wed;69;no
27;blue-collar;unmarried;basic.4y;no;no;no;cellular;jul;thu;508;no
18;student;unmarried;basic.4y;no;yes;no;telephone;nov;tue;394;yes
26;management;unmarried;university.degree;no;yes;no;cellular;may;thu;667;yes
32;admin.;unmarried;high.school;no;no;no;cellular;aug;tue;243;no
31;admin.;unmarried;university.degree;no;yes;no;cellular;aug;fri;292;no
31;services;married;high.school;no;no;no;telephone;may;fri;1269;yes
30;admin.;unmarried;university.degree;no;no;no;cellular;aug;fri;459;yes
34;self-employed;married;university.degree;no;no;no;cellular;oct;wed;201;yes
32;management;married;university.degree;no;yes;no;cellular;may;wed;129;no
31;admin.;unmarried;university.degree;no;no;no;telephone;may;mon;237;no
41;admin.;married;basic.9y;no;yes;no;telephone;jul;wed;120;no
44;management;married;university.degree;no;no;no;cellular;sep;wed;210;yes
29;admin.;unmarried;high.school;no;yes;no;cellular;may;mon;119;no
26;student;unmarried;basic.9y;no;yes;no;cellular;oct;tue;75;no
22;student;unmarried;high.school;no;no;yes;cellular;jul;fri;154;no
27;management;unmarried;university.degree;no;no;no;cellular;jul;wed;435;no
32;admin.;unmarried;university.degree;no;yes;yes;cellular;may;thu;195;no
29;management;unmarried;basic.9y;no;no;yes;cellular;jul;fri;968;yes
32;blue-collar;married;basic.9y;no;yes;yes;cellular;nov;tue;295;no
33;admin.;married;university.degree;no;no;no;cellular;apr;wed;441;yes
36;services;married;basic.9y;no;yes;no;cellular;aug;fri;215;yes
35;admin.;unmarried;university.degree;no;no;no;cellular;aug;tue;199;no
55;blue-collar;married;basic.9y;no;no;no;cellular;nov;mon;1303;yes
50;unemployed;married;high.school;no;no;no;telephone;may;tue;353;yes
33;admin.;unmarried;university.degree;no;yes;no;cellular;may;wed;200;yes
53;blue-collar;married;basic.4y;no;no;yes;telephone;jun;fri;16;no
33;admin.;unmarried;university.degree;no;yes;no;cellular;jun;tue;251;yes
40;blue-collar;married;high.school;no;no;no;cellular;jul;wed;319;no
37;admin.;married;university.degree;no;yes;no;cellular;nov;mon;386;no
25;student;unmarried;high.school;no;yes;yes;cellular;jun;tue;660;yes
43;technician;married;high.school;no;yes;no;cellular;aug;tue;88;no
37;admin.;married;basic.6y;no;yes;yes;cellular;jul;thu;1602;yes
47;admin.;unmarried;university.degree;no;yes;yes;telephone;may;fri;139;no
29;admin.;married;basic.9y;no;yes;no;cellular;jul;mon;577;yes
22;student;unmarried;high.school;no;yes;yes;cellular;may;tue;131;yes
66;retired;married;basic.4y;no;yes;no;cellular;apr;wed;512;yes
40;services;unmarried;university.degree;no;no;no;telephone;may;wed;112;no
36;technician;unmarried;professional.course;no;yes;no;telephone;may;thu;238;no
40;blue-collar;married;high.school;no;yes;no;cellular;nov;fri;144;no
24;services;unmarried;high.school;no;no;no;cellular;may;fri;576;yes
34;blue-collar;married;high.school;no;yes;no;cellular;may;wed;96;no
34;admin.;married;university.degree;no;no;no;cellular;jun;wed;150;yes
50;housemaid;married;basic.4y;no;yes;no;telephone;nov;tue;150;yes
34;self-employed;unmarried;professional.course;no;yes;no;telephone;may;fri;10;no
40;management;unmarried;high.school;no;yes;no;cellular;nov;thu;541;no
28;blue-collar;married;basic.6y;no;yes;no;cellular;may;thu;933;yes
51;admin.;married;university.degree;no;yes;no;cellular;aug;thu;238;no
50;management;married;university.degree;no;yes;no;cellular;jul;thu;1019;no
73;retired;married;university.degree;no;no;no;cellular;nov;fri;160;yes
25;student;unmarried;high.school;no;no;no;telephone;sep;mon;185;yes
48;technician;married;professional.course;no;yes;no;cellular;jul;tue;136;no
35;services;married;high.school;no;yes;no;cellular;may;thu;223;no
26;admin.;unmarried;university.degree;no;no;no;cellular;jul;wed;285;no
31;admin.;unmarried;university.degree;no;yes;no;cellular;apr;mon;10;no
33;blue-collar;married;basic.6y;no;no;no;cellular;jul;mon;122;no
26;admin.;unmarried;high.school;no;no;no;telephone;oct;fri;257;yes
30;admin.;unmarried;high.school;no;yes;no;cellular;jul;wed;605;no
33;unemployed;married;basic.9y;no;yes;yes;cellular;may;mon;21;no
36;management;married;university.degree;no;no;yes;cellular;jul;thu;59;no
27;management;unmarried;high.school;no;yes;yes;telephone;jun;fri;23;no
25;admin.;unmarried;university.degree;no;no;no;telephone;jun;wed;188;no
59;self-employed;married;university.degree;no;yes;no;cellular;may;tue;61;no
35;blue-collar;unmarried;basic.9y;no;yes;no;cellular;may;mon;265;yes
52;blue-collar;married;basic.4y;no;no;no;cellular;may;wed;667;yes
32;services;unmarried;university.degree;no;yes;no;cellular;sep;thu;404;yes
34;admin.;unmarried;university.degree;no;yes;no;cellular;jun;mon;452;yes
32;admin.;unmarried;university.degree;no;yes;no;cellular;aug;mon;340;no
33;technician;unmarried;professional.course;no;yes;yes;telephone;may;mon;469;no
56;management;married;university.degree;no;yes;no;cellular;aug;tue;370;yes
24;management;unmarried;university.degree;no;yes;no;cellular;oct;tue;676;yes
44;self-employed;married;basic.9y;no;yes;no;telephone;jun;tue;249;no
48;admin.;married;high.school;no;no;no;cellular;nov;wed;1061;yes
23;technician;unmarried;high.school;no;no;no;cellular;may;thu;198;no
33;admin.;married;university.degree;no;no;no;cellular;jul;fri;384;no
37;management;married;university.degree;no;no;no;telephone;jun;tue;303;no
36;admin.;unmarried;university.degree;no;no;no;cellular;aug;tue;278;yes
22;blue-collar;unmarried;basic.9y;no;yes;no;cellular;jul;mon;79;no
32;admin.;unmarried;university.degree;no;no;no;telephone;may;mon;409;no
37;admin.;married;high.school;no;no;no;telephone;may;mon;42;no
34;technician;unmarried;university.degree;no;yes;no;cellular;aug;thu;812;yes
25;admin.;unmarried;high.school;no;yes;no;cellular;jul;thu;476;yes
