age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;y
28;blue-collar;married;basic.9y;no;no;yes;telephone;may;mon;329;no
39;technician;unmarried;high.school;no;no;no;cellular;mar;mon;174;yes
31;technician;married;university.degree;no;yes;yes;cellular;jul;mon;385;yes
38;services;married;high.school;no;yes;no;cellular;apr;thu;144;no
53;management;married;university.degree;no;yes;no;telephone;may;thu;209;no
33;unemployed;unmarried;university.degree;no;no;yes;telephone;jun;mon;16;no
46;admin.;unmarried;university.degree;no;no;no;cellular;jul;fri;852;yes
56;self-employed;married;basic.9y;no;yes;no;telephone;aug;wed;41;no
33;admin.;unmarried;university.degree;no;yes;no;cellular;oct;mon;297;yes
50;services;unmarried;high.school;no;no;no;cellular;jul;wed;117;no
55;technician;unmarried;professional.course;no;yes;yes;cellular;mar;mon;217;yes
30;student;unmarried;high.school;no;no;no;telephone;may;fri;300;yes
33;admin.;unmarried;university.degree;no;no;no;cellular;aug;wed;64;no
36;admin.;married;university.degree;no;yes;yes;cellular;jul;mon;1669;yes
28;blue-collar;married;basic.9y;no;yes;no;cellular;jul;mon;497;no
31;services;married;university.degree;no;yes;no;cellular;aug;tue;88;no
56;admin.;unmarried;university.degree;no;yes;no;cellular;mar;wed;382;no
31;blue-collar;married;basic.6y;no;no;yes;telephone;may;wed;795;yes
28;self-employed;unmarried;basic.9y;no;yes;no;telephone;may;tue;4;no
30;self-employed;unmarried;university.degree;no;yes;no;telephone;may;thu;244;no
31;admin.;married;university.degree;no;no;no;telephone;jul;mon;211;no
28;services;unmarried;high.school;no;yes;no;telephone;may;tue;185;no
38;technician;married;professional.course;no;yes;no;cellular;mar;fri;119;no
33;admin.;unmarried;university.degree;no;no;no;telephone;jul;tue;5;no
53;blue-collar;unmarried;basic.4y;no;no;no;telephone;jun;wed;706;yes
75;retired;married;basic.4y;no;no;no;cellular;apr;tue;186;no
24;admin.;unmarried;professional.course;no;yes;no;cellular;jul;mon;357;no
36;technician;married;basic.9y;no;no;no;telephone;may;wed;443;no
48;admin.;unmarried;university.degree;no;no;yes;cellular;jul;mon;564;no
60;admin.;married;high.school;no;yes;no;telephone;may;fri;118;no
71;self-employed;married;university.degree;no;yes;no;cellular;apr;thu;78;no
66;retired;married;high.school;no;no;no;cellular;jul;tue;475;yes
43;unemployed;married;basic.9y;no;no;no;cellular;sep;fri;270;yes
31;admin.;unmarried;university.degree;no;no;no;cellular;nov;thu;244;no
26;blue-collar;married;basic.6y;no;yes;no;cellular;may;mon;152;no
27;blue-collar;unmarried;basic.9y;no;yes;no;cellular;jul;thu;295;no
50;admin.;married;university.degree;no;yes;no;cellular;aug;mon;540;no
40;blue-collar;married;basic.4y;no;yes;no;cellular;may;thu;681;no
30;admin.;unmarried;university.degree;no;no;no;cellular;sep;mon;199;yes
59;housemaid;unmarried;university.degree;no;yes;no;cellular;jul;tue;226;no
39;admin.;married;university.degree;no;yes;no;cellular;jul;fri;127;no
80;retired;unmarried;basic.4y;no;yes;yes;cellular;apr;thu;554;yes
46;services;married;basic.9y;no;no;no;cellular;may;wed;984;yes
28;technician;unmarried;professional.course;no;yes;yes;cellular;may;wed;196;no
31;services;unmarried;university.degree;no;no;no;telephone;jul;tue;82;no
33;services;married;high.school;no;yes;yes;cellular;nov;wed;69;no
20;student;unmarried;basic.9y;no;yes;no;cellular;mar;thu;325;yes
33;blue-collar;unmarried;basic.9y;no;no;no;telephone;jun;thu;67;no
64;retired;married;university.degree;no;no;no;cellular;mar;tue;139;yes
31;technician;married;professional.course;no;yes;no;cellular;may;tue;239;no
39;technician;unmarried;high.school;no;no;no;cellular;may;fri;12;no
58;technician;married;professional.course;no;yes;no;telephone;aug;mon;697;no
29;admin.;unmarried;university.degree;no;no;yes;cellular;apr;wed;117;no
29;technician;married;professional.course;no;yes;yes;cellular;jul;tue;82;no
24;admin.;unmarried;high.school;no;no;yes;cellular;jul;tue;210;no
38;admin.;unmarried;university.degree;no;no;yes;telephone;jun;wed;578;yes
33;blue-collar;married;basic.6y;no;yes;no;telephone;jun;mon;685;no
33;self-employed;unmarried;university.degree;no;yes;no;cellular;mar;mon;265;yes
32;management;unmarried;university.degree;no;yes;no;cellular;mar;tue;427;yes
56;housemaid;married;university.degree;no;yes;no;cellular;apr;mon;148;yes
34;technician;married;high.school;no;yes;no;cellular;aug;mon;83;no
52;admin.;married;university.degree;no;no;yes;telephone;apr;thu;395;yes
30;student;unmarried;university.degree;no;yes;no;cellular;may;tue;775;yes
26;student;unmarried;high.school;no;yes;yes;telephone;may;wed;61;no
33;technician;unmarried;university.degree;no;no;no;cellular;nov;mon;69;no
41;technician;unmarried;professional.course;no;no;yes;cellular;dec;thu;18;no
33;services;married;high.school;no;no;no;cellular;nov;wed;581;no
40;management;unmarried;university.degree;no;no;no;cellular;jul;thu;309;no
36;services;unmarried;university.degree;no;no;no;telephone;jun;wed;69;no
42;services;married;high.school;no;no;no;cellular;may;fri;551;yes
30;technician;married;professional.course;no;yes;no;cellular;aug;mon;254;no
27;student;unmarried;university.degree;no;no;yes;cellular;nov;mon;118;yes
36;blue-collar;married;basic.9y;no;yes;no;cellular;nov;tue;99;no
34;blue-collar;unmarried;professional.course;no;no;yes;telephone;may;thu;291;no
39;services;married;high.school;no;yes;no;cellular;nov;thu;116;no
27;self-employed;unmarried;university.degree;no;no;no;cellular;mar;fri;281;yes
25;admin.;married;high.school;no;yes;yes;telephone;may;tue;275;no
27;services;unmarried;high.school;no;no;no;telephone;may;fri;144;no
27;student;unmarried;high.school;no;yes;yes;cellular;may;tue;91;yes
42;self-employed;married;university.degree;no;no;no;telephone;may;wed;518;no
23;admin.;unmarried;university.degree;no;no;no;cellular;sep;thu;270;yes
46;blue-collar;married;basic.9y;no;yes;no;cellular;nov;mon;130;no
47;admin.;married;university.degree;no;yes;no;cellular;apr;thu;53;no
46;management;unmarried;university.degree;no;yes;yes;cellular;nov;thu;292;no
31;services;married;professional.course;no;no;no;cellular;nov;thu;627;no
52;admin.;married;high.school;no;yes;no;cellular;jul;fri;89;no
56;retired;married;high.school;no;no;yes;cellular;may;mon;613;no
31;technician;unmarried;high.school;no;no;no;cellular;nov;mon;44;no
40;self-employed;unmarried;university.degree;no;no;yes;cellular;jun;wed;54;no
38;technician;unmarried;university.degree;no;yes;no;telephone;may;wed;566;no
43;entrepreneur;married;high.school;no;no;no;telephone;jun;thu;1141;yes
31;admin.;unmarried;university.degree;no;yes;no;cellular;aug;thu;108;no
39;blue-collar;married;basic.9y;no;no;no;cellular;may;tue;225;no
35;technician;unmarried;professional.course;no;no;no;cellular;aug;thu;153;no
28;student;unmarried;university.degree;no;no;yes;cellular;may;thu;647;yes
47;management;married;university.degree;no;no;no;telephone;may;wed;550;no
30;admin.;unmarried;high.school;no;yes;no;cellular;nov;wed;124;no
44;admin.;married;university.degree;no;yes;no;cellular;sep;thu;259;no
48;services;unmarried;basic.4y;no;no;no;cellular;nov;wed;134;no
57;blue-collar;married;basic.4y;no;no;yes;cellular;jul;wed;471;yes
42;management;married;high.school;no;yes;no;cellular;aug;tue;671;no
39;admin.;married;university.degree;no;no;no;telephone;may;tue;160;no
31;admin.;unmarried;university.degree;no;no;no;cellular;aug;wed;295;no
36;admin.;unmarried;university.degree;no;yes;no;cellular;aug;wed;1408;yes
77;retired;married;university.degree;no;yes;no;telephone;may;wed;372;yes
39;blue-collar;married;basic.9y;no;yes;yes;telephone;jul;fri;99;no
38;admin.;unmarried;university.degree;no;yes;no;cellular;jul;tue;395;no
48;retired;married;basic.9y;no;yes;no;telephone;may;wed;120;no
29;housemaid;unmarried;university.degree;no;no;yes;telephone;nov;mon;201;yes
33;blue-collar;married;basic.9y;no;yes;no;cellular;may;fri;720;yes
57;admin.;married;university.degree;no;yes;yes;telephone;may;mon;616;no
39;technician;unmarried;professional.course;no;no;no;cellular;may;tue;844;yes
36;admin.;married;high.school;no;no;no;telephone;may;tue;753;yes
34;blue-collar;married;basic.4y;no;yes;no;cellular;jul;tue;246;no
34;admin.;unmarried;university.degree;no;yes;yes;cellular;mar;tue;301;yes
43;unemployed;married;professional.course;no;yes;no;telephone;jun;thu;52;no
35;management;unmarried;high.school;no;yes;no;cellular;may;fri;345;no
25;services;unmarried;high.school;no;no;no;telephone;may;thu;219;no
27;blue-collar;unmarried;high.school;no;no;no;cellular;oct;tue;253;yes
41;technician;married;professional.course;no;no;no;cellular;aug;tue;131;no
29;admin.;unmarried;university.degree;no;yes;no;cellular;jul;wed;276;yes
33;student;married;professional.course;no;yes;no;cellular;aug;mon;265;yes
44;admin.;unmarried;university.degree;no;yes;no;cellular;nov;thu;22;no
24;student;unmarried;high.school;no;no;yes;cellular;jun;thu;176;yes
42;technician;unmarried;university.degree;no;no;yes;cellular;jul;fri;241;no
33;student;married;professional.course;no;yes;no;telephone;nov;thu;112;yes
42;admin.;unmarried;high.school;no;no;no;cellular;apr;fri;166;no
24;student;unmarried;professional.course;no;yes;no;cellular;jul;wed;817;yes
79;retired;married;basic.4y;no;yes;no;cellular;nov;tue;594;yes
53;blue-collar;unmarried;basic.4y;no;yes;no;cellular;jul;tue;648;yes
31;technician;married;professional.course;no;no;no;telephone;may;mon;157;no
52;entrepreneur;married;basic.4y;no;no;no;cellular;nov;tue;173;no
36;admin.;unmarried;university.degree;no;yes;no;cellular;aug;tue;1344;yes
44;technician;married;professional.course;no;yes;no;cellular;aug;tue;339;no
34;services;married;high.school;no;no;no;telephone;jul;wed;29;no
31;admin.;unmarried;university.degree;no;no;no;cellular;aug;thu;419;no
34;technician;unmarried;professional.course;no;no;no;cellular;apr;fri;185;no
30;technician;married;high.school;no;yes;no;cellular;aug;tue;385;no
31;admin.;married;university.degree;no;no;no;cellular;aug;mon;74;no
41;admin.;married;basic.6y;no;no;no;telephone;may;thu;1013;no
56;entrepreneur;married;basic.9y;no;no;yes;cellular;nov;wed;680;yes
69;retired;unmarried;professional.course;no;no;no;cellular;oct;tue;144;yes
26;technician;unmarried;university.degree;no;yes;yes;cellular;may;fri;173;no
35;management;married;university.degree;no;no;no;cellular;apr;thu;375;yes
32;blue-collar;unmarried;university.degree;no;no;no;cellular;nov;mon;242;no
44;services;unmarried;basic.9y;no;no;no;cellular;jul;tue;805;yes
49;technician;married;professional.course;no;yes;no;cellular;aug;tue;75;no
29;admin.;married;high.school;no;yes;no;cellular;jun;tue;379;yes
37;blue-collar;married;basic.9y;no;no;no;cellular;jul;mon;412;no
51;admin.;unmarried;high.school;no;yes;no;cellular;aug;tue;192;yes
29;admin.;unmarried;high.school;no;no;no;cellular;aug;fri;130;yes
29;management;unmarried;university.degree;no;yes;no;cellular;may;tue;112;no
44;blue-collar;married;basic.4y;no;no;no;cellular;may;fri;82;no
35;admin.;unmarried;high.school;no;no;no;telephone;jun;wed;984;yes
39;unemployed;married;university.degree;no;yes;no;telephone;jun;mon;108;no
36;unemployed;unmarried;university.degree;no;yes;no;cellular;may;mon;251;yes
41;management;married;university.degree;no;yes;no;cellular;nov;tue;57;no
53;blue-collar;married;basic.9y;no;yes;no;telephone;may;fri;373;no
22;student;unmarried;high.school;no;yes;no;cellular;may;thu;47;no
23;technician;unmarried;university.degree;no;yes;no;cellular;oct;fri;374;yes
48;management;married;university.degree;no;yes;yes;cellular;nov;tue;747;yes
33;admin.;unmarried;university.degree;no;no;no;cellular;mar;tue;406;yes
41;management;married;basic.6y;no;no;no;telephone;may;mon;200;no
25;services;unmarried;high.school;no;no;no;cellular;may;fri;21;no
37;blue-collar;married;basic.9y;no;no;no;cellular;may;mon;214;no
34;admin.;married;university.degree;no;yes;yes;cellular;aug;tue;80;no
40;technician;unmarried;professional.course;no;no;no;cellular;jul;tue;122;no
39;admin.;married;university.degree;no;no;no;cellular;jun;mon;459;yes
29;student;unmarried;high.school;no;no;yes;telephone;may;mon;630;yes
35;admin.;unmarried;high.school;no;yes;yes;cellular;jul;wed;652;yes
47;admin.;unmarried;university.degree;no;yes;yes;cellular;aug;tue;185;yes
33;services;married;high.school;no;yes;no;cellular;apr;thu;900;yes
89;retired;unmarried;basic.4y;no;no;no;cellular;jun;mon;245;yes
30;services;unmarried;high.school;no;no;no;telephone;may;tue;65;no
61;management;married;university.degree;no;yes;no;cellular;nov;tue;195;yes
34;admin.;unmarried;high.school;no;yes;yes;cellular;apr;tue;2299;yes
29;self-employed;unmarried;university.degree;no;yes;yes;cellular;sep;wed;95;no
31;unemployed;married;university.degree;no;yes;no;cellular;aug;tue;103;no
36;blue-collar;married;basic.9y;no;no;no;telephone;may;wed;75;no
48;technician;married;professional.course;no;no;no;cellular;nov;wed;201;no
27;technician;unmarried;high.school;no;no;no;telephone;jun;tue;187;no
54;blue-collar;married;basic.4y;no;no;no;cellular;jul;mon;856;no
54;retired;unmarried;basic.4y;no;no;no;telephone;jun;mon;157;no
31;admin.;unmarried;university.degree;no;yes;no;cellular;aug;wed;86;no
23;technician;unmarried;high.school;no;no;yes;cellular;may;thu;1129;yes
58;retired;married;high.school;no;yes;no;telephone;jun;thu;3183;yes
42;admin.;married;professional.course;no;yes;no;cellular;may;mon;174;no
31;blue-collar;married;basic.9y;no;no;no;telephone;jun;tue;397;no
40;blue-collar;unmarried;high.school;no;yes;no;cellular;nov;tue;139;no
27;services;unmarried;high.school;no;yes;yes;cellular;may;mon;665;no
24;blue-collar;unmarried;basic.4y;no;yes;yes;cellular;jul;wed;132;no
31;blue-collar;married;basic.4y;no;no;no;telephone;may;fri;514;no
48;management;married;university.degree;no;yes;yes;telephone;jun;tue;1025;yes
42;management;married;high.school;no;no;no;cellular;jul;thu;204;no
31;housemaid;unmarried;high.school;no;no;no;telephone;jun;thu;57;no
38;blue-collar;married;basic.9y;no;yes;no;cellular;apr;thu;218;no
26;blue-collar;unmarried;university.degree;no;yes;no;cellular;may;tue;139;yes
55;management;married;university.degree;no;no;yes;cellular;jul;wed;260;yes
46;admin.;unmarried;university.degree;no;yes;yes;cellular;dec;tue;324;yes
43;admin.;married;university.degree;no;yes;no;telephone;nov;tue;135;yes
48;management;married;university.degree;no;yes;no;cellular;jul;mon;768;no
26;admin.;unmarried;university.degree;no;yes;no;telephone;may;mon;77;no
31;entrepreneur;married;high.school;no;yes;no;telephone;may;thu;168;no
37;management;unmarried;university.degree;no;no;no;telephone;jun;wed;76;no
34;technician;unmarried;university.degree;no;yes;yes;cellular;jul;tue;113;no
26;blue-collar;unmarried;high.school;no;no;yes;cellular;jul;wed;111;no
55;blue-collar;married;basic.9y;no;no;no;cellular;nov;mon;1303;yes
28;student;unmarried;basic.9y;no;yes;no;cellular;aug;wed;178;yes
38;management;married;basic.9y;no;yes;no;telephone;may;tue;1000;yes
39;management;unmarried;university.degree;no;no;no;cellular;aug;wed;649;yes
30;admin.;unmarried;university.degree;no;no;no;cellular;aug;fri;459;yes
51;admin.;married;high.school;no;yes;no;cellular;nov;fri;9;no
34;admin.;married;high.school;no;no;no;cellular;jul;wed;359;yes
48;services;unmarried;high.school;no;yes;no;cellular;apr;mon;1202;yes
30;services;unmarried;high.school;no;no;no;cellular;may;mon;159;no
50;admin.;married;high.school;no;no;no;telephone;nov;mon;117;no
25;student;unmarried;high.school;no;yes;yes;cellular;jun;tue;660;yes
30;technician;married;professional.course;no;yes;no;cellular;aug;tue;297;no
42;technician;married;university.degree;no;yes;no;cellular;may;mon;78;no
32;technician;married;professional.course;no;yes;no;cellular;apr;wed;625;no
42;technician;unmarried;professional.course;no;yes;no;cellular;apr;fri;93;no
38;admin.;married;high.school;no;yes;yes;cellular;apr;thu;390;yes
32;admin.;unmarried;university.degree;no;yes;no;cellular;jul;fri;1185;no
32;blue-collar;married;basic.9y;no;no;no;telephone;may;wed;170;no
40;services;married;basic.9y;no;no;no;cellular;nov;wed;76;no
58;management;unmarried;university.degree;no;yes;no;telephone;may;mon;56;no
24;admin.;married;university.degree;no;yes;yes;cellular;jul;wed;84;no
34;admin.;married;university.degree;no;no;no;telephone;aug;mon;199;no
28;unemployed;unmarried;high.school;no;no;no;cellular;apr;mon;97;yes
43;services;unmarried;high.school;no;no;no;cellular;jul;tue;1317;yes
69;retired;unmarried;professional.course;no;no;no;cellular;jun;fri;213;yes
46;technician;unmarried;university.degree;no;no;no;cellular;aug;thu;185;no
28;admin.;unmarried;university.degree;no;yes;no;cellular;oct;mon;324;no
36;blue-collar;married;basic.9y;no;yes;no;cellular;may;wed;284;no
26;admin.;unmarried;university.degree;no;yes;no;cellular;jul;wed;226;no
33;technician;married;professional.course;no;no;yes;cellular;aug;thu;924;no
35;blue-collar;married;basic.9y;no;no;no;cellular;may;fri;211;no
27;management;unmarried;university.degree;no;yes;no;cellular;jul;mon;125;yes
48;admin.;unmarried;university.degree;no;no;no;cellular;aug;thu;544;yes
37;technician;unmarried;university.degree;no;yes;no;telephone;may;tue;114;no
